1.8973 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
320.5931 	EXP 	sti5: autoDraw = False
320.5931 	EXP 	sti6: autoDraw = False
320.5931 	EXP 	sti7: autoDraw = False
320.5931 	EXP 	sti8: autoDraw = False
320.5931 	EXP 	sti9: autoDraw = False
320.5931 	EXP 	sti10: autoDraw = False
320.5931 	EXP 	sti11: autoDraw = False
320.5931 	EXP 	sti12: autoDraw = False
320.5931 	EXP 	arr1: image = 'right.png'
320.5931 	EXP 	arr2: image = 'right.png'
320.5931 	EXP 	polygon_2: autoDraw = True
320.5931 	EXP 	arr1: autoDraw = True
320.5931 	EXP 	arr2: autoDraw = True
320.8023 	EXP 	polygon_2: autoDraw = False
320.8023 	EXP 	arr1: autoDraw = False
320.8023 	EXP 	arr2: autoDraw = False
320.8023 	EXP 	polygon_2: autoDraw = False
320.8023 	EXP 	arr1: autoDraw = False
320.8023 	EXP 	arr2: autoDraw = False
320.8023 	EXP 	polygon_3: autoDraw = True
321.2048 	EXP 	polygon_3: autoDraw = False
321.2048 	EXP 	polygon_3: autoDraw = False
321.2048 	EXP 	word1: pos = array([200.,   0.])
321.2048 	EXP 	word1: text = 'Рубашки'
321.2048 	EXP 	word2: pos = array([-200.,    0.])
321.2048 	EXP 	word2: text = 'Барашки'
321.2048 	EXP 	polygon_4: autoDraw = True
321.2048 	EXP 	word1: autoDraw = True
321.2048 	EXP 	word2: autoDraw = True
321.6192 	EXP 	polygon_4: autoDraw = False
321.6192 	EXP 	word1: autoDraw = False
321.6192 	EXP 	word2: autoDraw = False
321.6192 	EXP 	polygon_4: autoDraw = False
321.6192 	EXP 	word1: autoDraw = False
321.6192 	EXP 	word2: autoDraw = False
321.6192 	EXP 	polygon_5: autoDraw = True
322.6575 	EXP 	polygon_5: autoDraw = False
322.6575 	EXP 	polygon_5: autoDraw = False
322.6575 	EXP 	sti1: pos = array([ 298., -316.])
322.6575 	EXP 	sti1: size = array([81., 81.])
322.6575 	EXP 	sti1: image = 'clothes3.png'
322.6575 	EXP 	sti2: pos = array([298., 316.])
322.6575 	EXP 	sti2: size = array([81., 81.])
322.6575 	EXP 	sti2: image = 'car10.png'
322.6575 	EXP 	sti3: pos = array([-298., -316.])
322.6575 	EXP 	sti3: size = array([81., 81.])
322.6575 	EXP 	sti3: image = 'animal7.png'
322.6575 	EXP 	sti4: pos = array([-298.,  316.])
322.6575 	EXP 	sti4: size = array([81., 81.])
322.6575 	EXP 	sti4: image = 'tool5.png'
322.6575 	EXP 	sti5: pos = array([298., -85.])
322.6575 	EXP 	sti5: size = array([81., 81.])
322.6575 	EXP 	sti5: image = 'animal1.png'
322.6575 	EXP 	sti6: pos = array([298.,  85.])
322.6575 	EXP 	sti6: size = array([81., 81.])
322.6575 	EXP 	sti6: image = 'car2.png'
322.6575 	EXP 	sti7: pos = array([-298.,  -85.])
322.6575 	EXP 	sti7: size = array([81., 81.])
322.6575 	EXP 	sti7: image = 'music3.png'
322.6575 	EXP 	sti8: pos = array([-298.,   85.])
322.6575 	EXP 	sti8: size = array([81., 81.])
322.6575 	EXP 	sti8: image = 'music6.png'
322.6575 	EXP 	sti9: pos = array([298., 200.])
322.6575 	EXP 	sti9: size = array([81., 81.])
322.6575 	EXP 	sti9: image = None
322.6575 	EXP 	sti10: pos = array([ 298., -200.])
322.6575 	EXP 	sti10: size = array([81., 81.])
322.6575 	EXP 	sti10: image = None
322.6575 	EXP 	sti11: pos = array([-298.,  200.])
322.6575 	EXP 	sti11: size = array([81., 81.])
322.6575 	EXP 	sti11: image = None
322.6575 	EXP 	sti12: pos = array([-298., -200.])
322.6575 	EXP 	sti12: size = array([81., 81.])
322.6575 	EXP 	sti12: image = None
322.6575 	EXP 	polygon_8: autoDraw = True
322.6575 	EXP 	sti1: autoDraw = True
322.6575 	EXP 	sti2: autoDraw = True
322.6575 	EXP 	sti3: autoDraw = True
322.6575 	EXP 	sti4: autoDraw = True
322.6575 	EXP 	sti5: autoDraw = True
322.6575 	EXP 	sti6: autoDraw = True
322.6575 	EXP 	sti7: autoDraw = True
322.6575 	EXP 	sti8: autoDraw = True
322.6575 	EXP 	sti9: autoDraw = True
322.6575 	EXP 	sti10: autoDraw = True
322.6575 	EXP 	sti11: autoDraw = True
322.6575 	EXP 	sti12: autoDraw = True
323.2737 	DATA 	Keypress: p
323.2908 	EXP 	New trial (rep=0, index=53): {'arr_code': 1, 'srch_code': 9, 'type': 'pre', 'semi_field': 'left', 'arr_1': 'left.png', 'arr_2': 'left.png', 'cat': 'bas', 'set_size': 6, 'target': 'Рубашки', 'target_2': 'Барашки', 's1': 'clothes3.png', 's2': 'tool10.png', 's3': 'tool1.png', 's4': 'car1.png', 's5': 'car9.png', 's6': 'tool3.png', 's7': 'animal2.png', 's8': 'music4.png', 's9': 'music5.png', 's10': 'car8.png', 's11': 'music6.png', 's12': 'car7.png', 'x1': -298, 'x2': -298, 'x3': 298, 'x4': 298, 'x5': -298, 'x6': -298, 'x7': 298, 'x8': 298, 'x9': -298, 'x10': -298, 'x11': 298, 'x12': 298, 'y1': -85, 'y2': 85, 'y3': -85, 'y4': 85, 'y5': 316, 'y6': -316, 'y7': 316, 'y8': -316, 'y9': -200, 'y10': 200, 'y11': -200, 'y12': 200, 'postr': [-200, 0], 'postr_2': [200, 0], 'ss1': [81, 81], 'ss2': [81, 81], 'ss3': [81, 81], 'ss4': [81, 81], 'ss5': [81, 81], 'ss6': [81, 81], 'ss7': [81, 81], 'ss8': [81, 81], 'ss9': [81, 81], 'ss10': [81, 81], 'ss11': [81, 81], 'ss12': [81, 81]}
323.3301 	EXP 	polygon_8: autoDraw = False
323.3301 	EXP 	sti1: autoDraw = False
323.3301 	EXP 	sti2: autoDraw = False
323.3301 	EXP 	sti3: autoDraw = False
323.3301 	EXP 	sti4: autoDraw = False
323.3301 	EXP 	sti5: autoDraw = False
323.3301 	EXP 	sti6: autoDraw = False
323.3301 	EXP 	sti7: autoDraw = False
323.3301 	EXP 	sti8: autoDraw = False
323.3301 	EXP 	sti9: autoDraw = False
323.3301 	EXP 	sti10: autoDraw = False
323.3301 	EXP 	sti11: autoDraw = False
323.3301 	EXP 	sti12: autoDraw = False
323.3301 	EXP 	arr1: image = 'left.png'
323.3301 	EXP 	arr2: image = 'left.png'
323.3301 	EXP 	polygon_2: autoDraw = True
323.3301 	EXP 	arr1: autoDraw = True
323.3301 	EXP 	arr2: autoDraw = True
323.5357 	EXP 	polygon_2: autoDraw = False
323.5357 	EXP 	arr1: autoDraw = False
323.5357 	EXP 	arr2: autoDraw = False
323.5357 	EXP 	polygon_2: autoDraw = False
323.5357 	EXP 	arr1: autoDraw = False
323.5357 	EXP 	arr2: autoDraw = False
323.5357 	EXP 	polygon_3: autoDraw = True
323.9383 	EXP 	polygon_3: autoDraw = False
323.9383 	EXP 	polygon_3: autoDraw = False
323.9383 	EXP 	word1: pos = array([-200.,    0.])
323.9383 	EXP 	word1: text = 'Рубашки'
323.9383 	EXP 	word2: pos = array([200.,   0.])
323.9383 	EXP 	word2: text = 'Барашки'
323.9383 	EXP 	polygon_4: autoDraw = True
323.9383 	EXP 	word1: autoDraw = True
323.9383 	EXP 	word2: autoDraw = True
324.3526 	EXP 	polygon_4: autoDraw = False
324.3526 	EXP 	word1: autoDraw = False
324.3526 	EXP 	word2: autoDraw = False
324.3526 	EXP 	polygon_4: autoDraw = False
324.3526 	EXP 	word1: autoDraw = False
324.3526 	EXP 	word2: autoDraw = False
324.3526 	EXP 	polygon_5: autoDraw = True
325.3901 	EXP 	polygon_5: autoDraw = False
325.3901 	EXP 	polygon_5: autoDraw = False
325.3901 	EXP 	sti1: pos = array([-298.,  -85.])
325.3901 	EXP 	sti1: size = array([81., 81.])
325.3901 	EXP 	sti1: image = 'clothes3.png'
325.3901 	EXP 	sti2: pos = array([-298.,   85.])
325.3901 	EXP 	sti2: size = array([81., 81.])
325.3901 	EXP 	sti2: image = 'tool10.png'
325.3901 	EXP 	sti3: pos = array([298., -85.])
325.3901 	EXP 	sti3: size = array([81., 81.])
325.3901 	EXP 	sti3: image = 'tool1.png'
325.3901 	EXP 	sti4: pos = array([298.,  85.])
325.3901 	EXP 	sti4: size = array([81., 81.])
325.3901 	EXP 	sti4: image = 'car1.png'
325.3901 	EXP 	sti5: pos = array([-298.,  316.])
325.3901 	EXP 	sti5: size = array([81., 81.])
325.3901 	EXP 	sti5: image = 'car9.png'
325.3901 	EXP 	sti6: pos = array([-298., -316.])
325.3901 	EXP 	sti6: size = array([81., 81.])
325.3901 	EXP 	sti6: image = 'tool3.png'
325.3901 	EXP 	sti7: pos = array([298., 316.])
325.3901 	EXP 	sti7: size = array([81., 81.])
325.3901 	EXP 	sti7: image = 'animal2.png'
325.3901 	EXP 	sti8: pos = array([ 298., -316.])
325.3901 	EXP 	sti8: size = array([81., 81.])
325.3901 	EXP 	sti8: image = 'music4.png'
325.3901 	EXP 	sti9: pos = array([-298., -200.])
325.3901 	EXP 	sti9: size = array([81., 81.])
325.3901 	EXP 	sti9: image = 'music5.png'
325.3901 	EXP 	sti10: pos = array([-298.,  200.])
325.3901 	EXP 	sti10: size = array([81., 81.])
325.3901 	EXP 	sti10: image = 'car8.png'
325.3901 	EXP 	sti11: pos = array([ 298., -200.])
325.3901 	EXP 	sti11: size = array([81., 81.])
325.3901 	EXP 	sti11: image = 'music6.png'
325.3901 	EXP 	sti12: pos = array([298., 200.])
325.3901 	EXP 	sti12: size = array([81., 81.])
325.3901 	EXP 	sti12: image = 'car7.png'
325.3901 	EXP 	polygon_8: autoDraw = True
325.3901 	EXP 	sti1: autoDraw = True
325.3901 	EXP 	sti2: autoDraw = True
325.3901 	EXP 	sti3: autoDraw = True
325.3901 	EXP 	sti4: autoDraw = True
325.3901 	EXP 	sti5: autoDraw = True
325.3901 	EXP 	sti6: autoDraw = True
325.3901 	EXP 	sti7: autoDraw = True
325.3901 	EXP 	sti8: autoDraw = True
325.3901 	EXP 	sti9: autoDraw = True
325.3901 	EXP 	sti10: autoDraw = True
325.3901 	EXP 	sti11: autoDraw = True
325.3901 	EXP 	sti12: autoDraw = True
325.8078 	EXP 	New trial (rep=0, index=54): {'arr_code': 1, 'srch_code': 8, 'type': 'abs', 'semi_field': 'left', 'arr_1': 'left.png', 'arr_2': 'left.png', 'cat': 'non', 'set_size': 4, 'target': 'Яблоки', 'target_2': 'Пряники', 's1': 'music4.png', 's2': 'music6.png', 's3': 'tool3.png', 's4': 'car2.png', 's5': 'animal1.png', 's6': 'car7.png', 's7': 'tool5.png', 's8': 'tool10.png', 's9': None, 's10': None, 's11': None, 's12': None, 'x1': -298, 'x2': -298, 'x3': 298, 'x4': 298, 'x5': -298, 'x6': -298, 'x7': 298, 'x8': 298, 'x9': -298, 'x10': -298, 'x11': 298, 'x12': 298, 'y1': -316, 'y2': 316, 'y3': -316, 'y4': 316, 'y5': 85, 'y6': -85, 'y7': 85, 'y8': -85, 'y9': 200, 'y10': -200, 'y11': 200, 'y12': -200, 'postr': [-200, 0], 'postr_2': [200, 0], 'ss1': [81, 81], 'ss2': [81, 81], 'ss3': [81, 81], 'ss4': [81, 81], 'ss5': [81, 81], 'ss6': [81, 81], 'ss7': [81, 81], 'ss8': [81, 81], 'ss9': [81, 81], 'ss10': [81, 81], 'ss11': [81, 81], 'ss12': [81, 81]}
325.8376 	DATA 	Keypress: p
325.8423 	EXP 	polygon_8: autoDraw = False
325.8423 	EXP 	sti1: autoDraw = False
325.8423 	EXP 	sti2: autoDraw = False
325.8423 	EXP 	sti3: autoDraw = False
325.8423 	EXP 	sti4: autoDraw = False
325.8423 	EXP 	sti5: autoDraw = False
325.8423 	EXP 	sti6: autoDraw = False
325.8423 	EXP 	sti7: autoDraw = False
325.8423 	EXP 	sti8: autoDraw = False
325.8423 	EXP 	sti9: autoDraw = False
325.8423 	EXP 	sti10: autoDraw = False
325.8423 	EXP 	sti11: autoDraw = False
325.8423 	EXP 	sti12: autoDraw = False
325.8423 	EXP 	arr1: image = 'left.png'
325.8423 	EXP 	arr2: image = 'left.png'
325.8423 	EXP 	polygon_2: autoDraw = True
325.8423 	EXP 	arr1: autoDraw = True
325.8423 	EXP 	arr2: autoDraw = True
326.0526 	EXP 	polygon_2: autoDraw = False
326.0526 	EXP 	arr1: autoDraw = False
326.0526 	EXP 	arr2: autoDraw = False
326.0526 	EXP 	polygon_2: autoDraw = False
326.0526 	EXP 	arr1: autoDraw = False
326.0526 	EXP 	arr2: autoDraw = False
326.0526 	EXP 	polygon_3: autoDraw = True
326.4600 	EXP 	polygon_3: autoDraw = False
326.4600 	EXP 	polygon_3: autoDraw = False
326.4600 	EXP 	word1: pos = array([-200.,    0.])
326.4600 	EXP 	word1: text = 'Яблоки'
326.4600 	EXP 	word2: pos = array([200.,   0.])
326.4600 	EXP 	word2: text = 'Пряники'
326.4600 	EXP 	polygon_4: autoDraw = True
326.4600 	EXP 	word1: autoDraw = True
326.4600 	EXP 	word2: autoDraw = True
326.8693 	EXP 	polygon_4: autoDraw = False
326.8693 	EXP 	word1: autoDraw = False
326.8693 	EXP 	word2: autoDraw = False
326.8693 	EXP 	polygon_4: autoDraw = False
326.8693 	EXP 	word1: autoDraw = False
326.8693 	EXP 	word2: autoDraw = False
326.8693 	EXP 	polygon_5: autoDraw = True
327.8960 	EXP 	polygon_5: autoDraw = False
327.8960 	EXP 	polygon_5: autoDraw = False
327.8960 	EXP 	sti1: pos = array([-298., -316.])
327.8960 	EXP 	sti1: size = array([81., 81.])
327.8960 	EXP 	sti1: image = 'music4.png'
327.8960 	EXP 	sti2: pos = array([-298.,  316.])
327.8960 	EXP 	sti2: size = array([81., 81.])
327.8960 	EXP 	sti2: image = 'music6.png'
327.8960 	EXP 	sti3: pos = array([ 298., -316.])
327.8960 	EXP 	sti3: size = array([81., 81.])
327.8960 	EXP 	sti3: image = 'tool3.png'
327.8960 	EXP 	sti4: pos = array([298., 316.])
327.8960 	EXP 	sti4: size = array([81., 81.])
327.8960 	EXP 	sti4: image = 'car2.png'
327.8960 	EXP 	sti5: pos = array([-298.,   85.])
327.8960 	EXP 	sti5: size = array([81., 81.])
327.8960 	EXP 	sti5: image = 'animal1.png'
327.8960 	EXP 	sti6: pos = array([-298.,  -85.])
327.8960 	EXP 	sti6: size = array([81., 81.])
327.8960 	EXP 	sti6: image = 'car7.png'
327.8960 	EXP 	sti7: pos = array([298.,  85.])
327.8960 	EXP 	sti7: size = array([81., 81.])
327.8960 	EXP 	sti7: image = 'tool5.png'
327.8960 	EXP 	sti8: pos = array([298., -85.])
327.8960 	EXP 	sti8: size = array([81., 81.])
327.8960 	EXP 	sti8: image = 'tool10.png'
327.8960 	EXP 	sti9: pos = array([-298.,  200.])
327.8960 	EXP 	sti9: size = array([81., 81.])
327.8960 	EXP 	sti9: image = None
327.8960 	EXP 	sti10: pos = array([-298., -200.])
327.8960 	EXP 	sti10: size = array([81., 81.])
327.8960 	EXP 	sti10: image = None
327.8960 	EXP 	sti11: pos = array([298., 200.])
327.8960 	EXP 	sti11: size = array([81., 81.])
327.8960 	EXP 	sti11: image = None
327.8960 	EXP 	sti12: pos = array([ 298., -200.])
327.8960 	EXP 	sti12: size = array([81., 81.])
327.8960 	EXP 	sti12: image = None
327.8960 	EXP 	polygon_8: autoDraw = True
327.8960 	EXP 	sti1: autoDraw = True
327.8960 	EXP 	sti2: autoDraw = True
327.8960 	EXP 	sti3: autoDraw = True
327.8960 	EXP 	sti4: autoDraw = True
327.8960 	EXP 	sti5: autoDraw = True
327.8960 	EXP 	sti6: autoDraw = True
327.8960 	EXP 	sti7: autoDraw = True
327.8960 	EXP 	sti8: autoDraw = True
327.8960 	EXP 	sti9: autoDraw = True
327.8960 	EXP 	sti10: autoDraw = True
327.8960 	EXP 	sti11: autoDraw = True
327.8960 	EXP 	sti12: autoDraw = True
328.8905 	EXP 	New trial (rep=0, index=55): {'arr_code': 1, 'srch_code': 9, 'type': 'pre', 'semi_field': 'left', 'arr_1': 'left.png', 'arr_2': 'left.png', 'cat': 'bas', 'set_size': 6, 'target': 'Рубашки', 'target_2': 'Барашки', 's1': 'clothes3.png', 's2': 'tool2.png', 's3': 'music1.png', 's4': 'car4.png', 's5': 'car1.png', 's6': 'music9.png', 's7': 'car10.png', 's8': 'animal8.png', 's9': 'tool3.png', 's10': 'tool6.png', 's11': 'animal7.png', 's12': 'music5.png', 'x1': -298, 'x2': -298, 'x3': 298, 'x4': 298, 'x5': -298, 'x6': -298, 'x7': 298, 'x8': 298, 'x9': -298, 'x10': -298, 'x11': 298, 'x12': 298, 'y1': -85, 'y2': 85, 'y3': -85, 'y4': 85, 'y5': 316, 'y6': -316, 'y7': 316, 'y8': -316, 'y9': -200, 'y10': 200, 'y11': -200, 'y12': 200, 'postr': [-200, 0], 'postr_2': [200, 0], 'ss1': [81, 81], 'ss2': [81, 81], 'ss3': [81, 81], 'ss4': [81, 81], 'ss5': [81, 81], 'ss6': [81, 81], 'ss7': [81, 81], 'ss8': [81, 81], 'ss9': [81, 81], 'ss10': [81, 81], 'ss11': [81, 81], 'ss12': [81, 81]}
328.9191 	DATA 	Keypress: a
328.9243 	EXP 	polygon_8: autoDraw = False
328.9243 	EXP 	sti1: autoDraw = False
328.9243 	EXP 	sti2: autoDraw = False
328.9243 	EXP 	sti3: autoDraw = False
328.9243 	EXP 	sti4: autoDraw = False
328.9243 	EXP 	sti5: autoDraw = False
328.9243 	EXP 	sti6: autoDraw = False
328.9243 	EXP 	sti7: autoDraw = False
328.9243 	EXP 	sti8: autoDraw = False
328.9243 	EXP 	sti9: autoDraw = False
328.9243 	EXP 	sti10: autoDraw = False
328.9243 	EXP 	sti11: autoDraw = False
328.9243 	EXP 	sti12: autoDraw = False
328.9243 	EXP 	arr1: image = 'left.png'
328.9243 	EXP 	arr2: image = 'left.png'
328.9243 	EXP 	polygon_2: autoDraw = True
328.9243 	EXP 	arr1: autoDraw = True
328.9243 	EXP 	arr2: autoDraw = True
329.1361 	EXP 	polygon_2: autoDraw = False
329.1361 	EXP 	arr1: autoDraw = False
329.1361 	EXP 	arr2: autoDraw = False
329.1361 	EXP 	polygon_2: autoDraw = False
329.1361 	EXP 	arr1: autoDraw = False
329.1361 	EXP 	arr2: autoDraw = False
329.1361 	EXP 	polygon_3: autoDraw = True
329.5410 	EXP 	polygon_3: autoDraw = False
329.5410 	EXP 	polygon_3: autoDraw = False
329.5410 	EXP 	word1: pos = array([-200.,    0.])
329.5410 	EXP 	word1: text = 'Рубашки'
329.5410 	EXP 	word2: pos = array([200.,   0.])
329.5410 	EXP 	word2: text = 'Барашки'
329.5410 	EXP 	polygon_4: autoDraw = True
329.5410 	EXP 	word1: autoDraw = True
329.5410 	EXP 	word2: autoDraw = True
329.9528 	EXP 	polygon_4: autoDraw = False
329.9528 	EXP 	word1: autoDraw = False
329.9528 	EXP 	word2: autoDraw = False
329.9528 	EXP 	polygon_4: autoDraw = False
329.9528 	EXP 	word1: autoDraw = False
329.9528 	EXP 	word2: autoDraw = False
329.9528 	EXP 	polygon_5: autoDraw = True
330.9860 	EXP 	polygon_5: autoDraw = False
330.9860 	EXP 	polygon_5: autoDraw = False
330.9860 	EXP 	sti1: pos = array([-298.,  -85.])
330.9860 	EXP 	sti1: size = array([81., 81.])
330.9860 	EXP 	sti1: image = 'clothes3.png'
330.9860 	EXP 	sti2: pos = array([-298.,   85.])
330.9860 	EXP 	sti2: size = array([81., 81.])
330.9860 	EXP 	sti2: image = 'tool2.png'
330.9860 	EXP 	sti3: pos = array([298., -85.])
330.9860 	EXP 	sti3: size = array([81., 81.])
330.9860 	EXP 	sti3: image = 'music1.png'
330.9860 	EXP 	sti4: pos = array([298.,  85.])
330.9860 	EXP 	sti4: size = array([81., 81.])
330.9860 	EXP 	sti4: image = 'car4.png'
330.9860 	EXP 	sti5: pos = array([-298.,  316.])
330.9860 	EXP 	sti5: size = array([81., 81.])
330.9860 	EXP 	sti5: image = 'car1.png'
330.9860 	EXP 	sti6: pos = array([-298., -316.])
330.9860 	EXP 	sti6: size = array([81., 81.])
330.9860 	EXP 	sti6: image = 'music9.png'
330.9860 	EXP 	sti7: pos = array([298., 316.])
330.9860 	EXP 	sti7: size = array([81., 81.])
330.9860 	EXP 	sti7: image = 'car10.png'
330.9860 	EXP 	sti8: pos = array([ 298., -316.])
330.9860 	EXP 	sti8: size = array([81., 81.])
330.9860 	EXP 	sti8: image = 'animal8.png'
330.9860 	EXP 	sti9: pos = array([-298., -200.])
330.9860 	EXP 	sti9: size = array([81., 81.])
330.9860 	EXP 	sti9: image = 'tool3.png'
330.9860 	EXP 	sti10: pos = array([-298.,  200.])
330.9860 	EXP 	sti10: size = array([81., 81.])
330.9860 	EXP 	sti10: image = 'tool6.png'
330.9860 	EXP 	sti11: pos = array([ 298., -200.])
330.9860 	EXP 	sti11: size = array([81., 81.])
330.9860 	EXP 	sti11: image = 'animal7.png'
330.9860 	EXP 	sti12: pos = array([298., 200.])
330.9860 	EXP 	sti12: size = array([81., 81.])
330.9860 	EXP 	sti12: image = 'music5.png'
330.9860 	EXP 	polygon_8: autoDraw = True
330.9860 	EXP 	sti1: autoDraw = True
330.9860 	EXP 	sti2: autoDraw = True
330.9860 	EXP 	sti3: autoDraw = True
330.9860 	EXP 	sti4: autoDraw = True
330.9860 	EXP 	sti5: autoDraw = True
330.9860 	EXP 	sti6: autoDraw = True
330.9860 	EXP 	sti7: autoDraw = True
330.9860 	EXP 	sti8: autoDraw = True
330.9860 	EXP 	sti9: autoDraw = True
330.9860 	EXP 	sti10: autoDraw = True
330.9860 	EXP 	sti11: autoDraw = True
330.9860 	EXP 	sti12: autoDraw = True
331.6740 	EXP 	New trial (rep=0, index=56): {'arr_code': 2, 'srch_code': 5, 'type': 'pre', 'semi_field': 'right', 'arr_1': 'right.png', 'arr_2': 'right.png', 'cat': 'bas', 'set_size': 2, 'target': 'Чашки', 'target_2': 'Шашки', 's1': 'tableware5.png', 's2': 'tool1.png', 's3': 'animal1.png', 's4': 'animal2.png', 's5': None, 's6': None, 's7': None, 's8': None, 's9': None, 's10': None, 's11': None, 's12': None, 'x1': 298, 'x2': 298, 'x3': -298, 'x4': -298, 'x5': 298, 'x6': 298, 'x7': -298, 'x8': -298, 'x9': 298, 'x10': 298, 'x11': -298, 'x12': -298, 'y1': -316, 'y2': 316, 'y3': -316, 'y4': 316, 'y5': -85, 'y6': 85, 'y7': -85, 'y8': 85, 'y9': -200, 'y10': 200, 'y11': -200, 'y12': 200, 'postr': [200, 0], 'postr_2': [-200, 0], 'ss1': [81, 81], 'ss2': [81, 81], 'ss3': [81, 81], 'ss4': [81, 81], 'ss5': [81, 81], 'ss6': [81, 81], 'ss7': [81, 81], 'ss8': [81, 81], 'ss9': [81, 81], 'ss10': [81, 81], 'ss11': [81, 81], 'ss12': [81, 81]}
331.7063 	DATA 	Keypress: p
331.7107 	EXP 	polygon_8: autoDraw = False
331.7107 	EXP 	sti1: autoDraw = False
331.7107 	EXP 	sti2: autoDraw = False
331.7107 	EXP 	sti3: autoDraw = False
331.7107 	EXP 	sti4: autoDraw = False
331.7107 	EXP 	sti5: autoDraw = False
331.7107 	EXP 	sti6: autoDraw = False
331.7107 	EXP 	sti7: autoDraw = False
331.7107 	EXP 	sti8: autoDraw = False
331.7107 	EXP 	sti9: autoDraw = False
331.7107 	EXP 	sti10: autoDraw = False
331.7107 	EXP 	sti11: autoDraw = False
331.7107 	EXP 	sti12: autoDraw = False
331.7107 	EXP 	arr1: image = 'right.png'
331.7107 	EXP 	arr2: image = 'right.png'
331.7107 	EXP 	polygon_2: autoDraw = True
331.7107 	EXP 	arr1: autoDraw = True
331.7107 	EXP 	arr2: autoDraw = True
331.9197 	EXP 	polygon_2: autoDraw = False
331.9197 	EXP 	arr1: autoDraw = False
331.9197 	EXP 	arr2: autoDraw = False
331.9197 	EXP 	polygon_2: autoDraw = False
331.9197 	EXP 	arr1: autoDraw = False
331.9197 	EXP 	arr2: autoDraw = False
331.9197 	EXP 	polygon_3: autoDraw = True
332.3253 	EXP 	polygon_3: autoDraw = False
332.3253 	EXP 	polygon_3: autoDraw = False
332.3253 	EXP 	word1: pos = array([200.,   0.])
332.3253 	EXP 	word1: text = 'Чашки'
332.3253 	EXP 	word2: pos = array([-200.,    0.])
332.3253 	EXP 	word2: text = 'Шашки'
332.3253 	EXP 	polygon_4: autoDraw = True
332.3253 	EXP 	word1: autoDraw = True
332.3253 	EXP 	word2: autoDraw = True
332.7362 	EXP 	polygon_4: autoDraw = False
332.7362 	EXP 	word1: autoDraw = False
332.7362 	EXP 	word2: autoDraw = False
332.7362 	EXP 	polygon_4: autoDraw = False
332.7362 	EXP 	word1: autoDraw = False
332.7362 	EXP 	word2: autoDraw = False
332.7362 	EXP 	polygon_5: autoDraw = True
333.7568 	EXP 	polygon_5: autoDraw = False
333.7568 	EXP 	polygon_5: autoDraw = False
333.7568 	EXP 	sti1: pos = array([ 298., -316.])
333.7568 	EXP 	sti1: size = array([81., 81.])
333.7568 	EXP 	sti1: image = 'tableware5.png'
333.7568 	EXP 	sti2: pos = array([298., 316.])
333.7568 	EXP 	sti2: size = array([81., 81.])
333.7568 	EXP 	sti2: image = 'tool1.png'
333.7568 	EXP 	sti3: pos = array([-298., -316.])
333.7568 	EXP 	sti3: size = array([81., 81.])
333.7568 	EXP 	sti3: image = 'animal1.png'
333.7568 	EXP 	sti4: pos = array([-298.,  316.])
333.7568 	EXP 	sti4: size = array([81., 81.])
333.7568 	EXP 	sti4: image = 'animal2.png'
333.7568 	EXP 	sti5: pos = array([298., -85.])
333.7568 	EXP 	sti5: size = array([81., 81.])
333.7568 	EXP 	sti5: image = None
333.7568 	EXP 	sti6: pos = array([298.,  85.])
333.7568 	EXP 	sti6: size = array([81., 81.])
333.7568 	EXP 	sti6: image = None
333.7568 	EXP 	sti7: pos = array([-298.,  -85.])
333.7568 	EXP 	sti7: size = array([81., 81.])
333.7568 	EXP 	sti7: image = None
333.7568 	EXP 	sti8: pos = array([-298.,   85.])
333.7568 	EXP 	sti8: size = array([81., 81.])
333.7568 	EXP 	sti8: image = None
333.7568 	EXP 	sti9: pos = array([ 298., -200.])
333.7568 	EXP 	sti9: size = array([81., 81.])
333.7568 	EXP 	sti9: image = None
333.7568 	EXP 	sti10: pos = array([298., 200.])
333.7568 	EXP 	sti10: size = array([81., 81.])
333.7568 	EXP 	sti10: image = None
333.7568 	EXP 	sti11: pos = array([-298., -200.])
333.7568 	EXP 	sti11: size = array([81., 81.])
333.7568 	EXP 	sti11: image = None
333.7568 	EXP 	sti12: pos = array([-298.,  200.])
333.7568 	EXP 	sti12: size = array([81., 81.])
333.7568 	EXP 	sti12: image = None
333.7568 	EXP 	polygon_8: autoDraw = True
333.7568 	EXP 	sti1: autoDraw = True
333.7568 	EXP 	sti2: autoDraw = True
333.7568 	EXP 	sti3: autoDraw = True
333.7568 	EXP 	sti4: autoDraw = True
333.7568 	EXP 	sti5: autoDraw = True
333.7568 	EXP 	sti6: autoDraw = True
333.7568 	EXP 	sti7: autoDraw = True
333.7568 	EXP 	sti8: autoDraw = True
333.7568 	EXP 	sti9: autoDraw = True
333.7568 	EXP 	sti10: autoDraw = True
333.7568 	EXP 	sti11: autoDraw = True
333.7568 	EXP 	sti12: autoDraw = True
