arr_code,srch_code,type,semi_field,arr_1,arr_2,cat,target,target_2,s1,s2,s3,s4,x1,x2,x3,x4,y1,y2,y3,y4,postr,postr_2,ss1,ss2,ss3,ss4,set_size,s5,s6,s7,s8,s9,s10,s11,s12,x5,x6,x7,x8,x9,x10,x11,x12,y5,y6,y7,y8,y9,y10,y11,y12,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,block_bas.thisRepN,block_bas.thisTrialN,block_bas.thisN,block_bas.thisIndex,block_sup.thisRepN,block_sup.thisTrialN,block_sup.thisN,block_sup.thisIndex,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_2.started,polygon_2.stopped,arr1.started,arr1.stopped,arr2.started,arr2.stopped,polygon_3.started,polygon_3.stopped,polygon_4.started,polygon_4.stopped,word1.started,word1.stopped,word2.started,word2.stopped,polygon_5.started,polygon_5.stopped,polygon_6.started,polygon_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,s_1.started,s_1.stopped,s_2.started,s_2.stopped,s_3.started,s_3.stopped,s_4.started,s_4.stopped,text_3.started,text_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,polygon_8.started,polygon_8.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,sti1.started,sti1.stopped,sti2.started,sti2.stopped,sti3.started,sti3.stopped,sti4.started,sti4.stopped,sti5.started,sti5.stopped,sti6.started,sti6.stopped,sti7.started,sti7.stopped,sti8.started,sti8.stopped,sti9.started,sti9.stopped,sti10.started,sti10.stopped,sti11.started,sti11.stopped,sti12.started,sti12.stopped,text_2.started,text_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,fin.started,fin.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,6,abs,left,left.png,left.png,non,Стулья,Брусья,tool4.png,music6.png,animal10.png,car4.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,198,198,16,,,,,,,,,,,,,,,,,,,,,,,742.2430851003155,None,742.2430851003155,None,742.2430851003155,None,742.4549413002096,None,742.8598970002495,None,742.8598970002495,None,742.8598970002495,None,743.271764300298,None,,,,,,,,,,,,,,,,,,,,,744.2854177001864,None,a,1.0589435999281704,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,744.2854177001864,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,9,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes4.png,car8.png,tool10.png,animal1.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car4.png,car3.png,animal5.png,tool7.png,tool1.png,tool6.png,tool2.png,music9.png,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,199,199,126,,,,,,,,,,,,,,,,,,,,,,,745.4125489001162,None,745.4125489001162,None,745.4125489001162,None,745.6217174003832,None,746.0266950000077,None,746.0266950000077,None,746.0266950000077,None,746.4384697000496,None,,,,,,,,,,,,,,,,,,,,,747.4759621000849,None,p,0.7962772003374994,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,747.4759621000849,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,5,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture3.png,car2.png,tool1.png,music1.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,200,200,137,,,,,,,,,,,,,,,,,,,,,,,748.3101572003216,None,748.3101572003216,None,748.3101572003216,None,748.5220552003011,None,748.9268434001133,None,748.9268434001133,None,748.9268434001133,None,749.3386193001643,None,,,,,,,,,,,,,,,,,,,,,750.360256400425,None,a,0.8480275999754667,750.360256400425,None,750.360256400425,None,750.360256400425,None,750.360256400425,None,750.360256400425,None,750.360256400425,None,750.360256400425,None,750.360256400425,None,750.360256400425,None,750.360256400425,None,750.360256400425,None,750.360256400425,None,750.360256400425,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,9,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit4.png,music10.png,animal5.png,tool3.png,298,298,-298,-298,200,-200,200,-200,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal9.png,music7.png,music1.png,car6.png,animal8.png,tool4.png,music2.png,car1.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-316,316,-316,316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,201,201,339,,,,,,,,,,,,,,,,,,,,,,,751.2679050001316,None,751.2679050001316,None,751.2679050001316,None,751.4720459003001,None,751.8796119000763,None,751.8796119000763,None,751.8796119000763,None,752.2887212000787,None,,,,,,,,,,,,,,,,,,,,,753.3268683003262,None,p,0.4973423997871578,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,753.3268683003262,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,8,abs,right,right.png,right.png,non,Яблоки,Пряники,tool1.png,animal2.png,tool1.png,tool10.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car9.png,tool4.png,car6.png,animal8.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,202,202,97,,,,,,,,,,,,,,,,,,,,,,,753.8778517004102,None,753.8778517004102,None,753.8778517004102,None,754.0889348001219,None,754.4911949001253,None,754.4911949001253,None,754.4911949001253,None,754.9056453001685,None,,,,,,,,,,,,,,,,,,,,,755.9324499000795,None,a,0.5078815999440849,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,755.9324499000795,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,7,pre,right,right.png,right.png,bas,Чашки,Шашки,tableware3.png,animal5.png,car3.png,music7.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool8.png,car1.png,tool2.png,music4.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,203,203,298,,,,,,,,,,,,,,,,,,,,,,,756.49561620038,None,756.49561620038,None,756.49561620038,None,756.7057300000452,None,757.1105465004221,None,757.1105465004221,None,757.1105465004221,None,757.5224128002301,None,,,,,,,,,,,,,,,,,,,,,758.5450826003216,None,p,0.6632829997688532,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,758.5450826003216,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,5,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture4.png,tool4.png,tool1.png,tool2.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,204,204,138,,,,,,,,,,,,,,,,,,,,,,,759.2595732002519,None,759.2595732002519,None,759.2595732002519,None,759.4724112004042,None,759.8773719002493,None,759.8773719002493,None,759.8773719002493,None,760.2890759999864,None,,,,,,,,,,,,,,,,,,,,,761.3106597000733,None,p,0.9215949000790715,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,761.3106597000733,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,5,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware3.png,tool1.png,animal6.png,tool9.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,205,205,167,,,,,,,,,,,,,,,,,,,,,,,762.2814588001929,None,762.2814588001929,None,762.2814588001929,None,762.4893447002396,None,762.8941362001933,None,762.8941362001933,None,762.8941362001933,None,763.3059975001961,None,,,,,,,,,,,,,,,,,,,,,764.3208440002054,None,p,0.5274931001476943,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,764.3208440002054,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,8,abs,left,left.png,left.png,non,Рубашки,Барашки,tool1.png,animal4.png,tool1.png,music5.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool3.png,music7.png,tool2.png,car1.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,206,206,5,,,,,,,,,,,,,,,,,,,,,,,764.9100045002997,None,764.9100045002997,None,764.9100045002997,None,765.1226674001664,None,765.5286974003538,None,765.5286974003538,None,765.5286974003538,None,765.9393924004398,None,,,,,,,,,,,,,,,,,,,,,766.9671924002469,None,a,0.8890383001416922,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,766.9671924002469,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,5,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit2.png,car3.png,tool8.png,animal9.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,207,207,317,,,,,,,,,,,,,,,,,,,,,,,767.8964679003693,None,767.8964679003693,None,767.8964679003693,None,768.1061654002406,None,768.5127065000124,None,768.5127065000124,None,768.5127065000124,None,768.9226122000255,None,,,,,,,,,,,,,,,,,,,,,769.9453874002211,None,p,0.34293989976868033,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,769.9453874002211,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,7,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit4.png,animal2.png,car5.png,car8.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool6.png,animal1.png,car3.png,music7.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,208,208,208,,,,,,,,,,,,,,,,,,,,,,,770.3378778002225,None,770.3378778002225,None,770.3378778002225,None,770.5395866003819,None,770.9423957001418,None,770.9423957001418,None,770.9423957001418,None,771.356321700383,None,,,,,,,,,,,,,,,,,,,,,772.3881986001506,None,p,0.6679481002502143,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,772.3881986001506,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,9,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware4.png,animal8.png,car1.png,animal7.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car5.png,animal3.png,animal6.png,car9.png,music10.png,music4.png,music5.png,animal2.png,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,316,-316,316,-316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,209,209,190,,,,,,,,,,,,,,,,,,,,,,,773.0953530003317,None,773.0953530003317,None,773.0953530003317,None,773.306381100323,None,773.7123630000278,None,773.7123630000278,None,773.7123630000278,None,774.1228412003256,None,,,,,,,,,,,,,,,,,,,,,775.1600933000445,None,p,0.6322964997962117,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,775.1600933000445,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,10,abs,right,right.png,right.png,non,Рубашки,Барашки,animal8.png,car8.png,animal6.png,animal7.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool3.png,tool4.png,tool10.png,music2.png,animal5.png,animal9.png,animal1.png,animal3.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,210,210,62,,,,,,,,,,,,,,,,,,,,,,,775.848051500041,None,775.848051500041,None,775.848051500041,None,776.0566099002026,None,776.4614506000653,None,776.4614506000653,None,776.4614506000653,None,776.8733185003512,None,,,,,,,,,,,,,,,,,,,,,777.9065896002576,None,a,1.0138505999930203,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,777.9065896002576,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,10,abs,right,right.png,right.png,non,Рубашки,Барашки,animal3.png,music2.png,tool8.png,music5.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool6.png,animal1.png,animal4.png,music3.png,tool1.png,tool10.png,music9.png,tool7.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,211,211,60,,,,,,,,,,,,,,,,,,,,,,,778.9643149999902,None,778.9643149999902,None,778.9643149999902,None,779.173445600085,None,779.5792673001997,None,779.5792673001997,None,779.5792673001997,None,779.9901372999884,None,,,,,,,,,,,,,,,,,,,,,781.0229149004444,None,a,0.6975346999242902,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,781.0229149004444,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,9,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes3.png,music9.png,car9.png,animal2.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car3.png,tool8.png,car7.png,car10.png,animal6.png,car4.png,animal5.png,car1.png,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,212,212,243,,,,,,,,,,,,,,,,,,,,,,,781.7641050000675,None,781.7641050000675,None,781.7641050000675,None,781.9734963001683,None,782.3784838002175,None,782.3784838002175,None,782.3784838002175,None,782.7901642001234,None,,,,,,,,,,,,,,,,,,,,,783.8184691001661,None,p,0.5737719000317156,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,783.8184691001661,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,6,abs,right,right.png,right.png,non,Стулья,Брусья,car5.png,car2.png,animal10.png,car9.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,213,213,64,,,,,,,,,,,,,,,,,,,,,,,784.44765560003,None,784.44765560003,None,784.44765560003,None,784.6569207999855,None,785.0632977001369,None,785.0632977001369,None,785.0632977001369,None,785.4736247002147,None,,,,,,,,,,,,,,,,,,,,,786.5036304001696,None,a,0.7045022998936474,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,786.5036304001696,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,6,abs,right,right.png,right.png,non,Яблоки,Пряники,car3.png,animal7.png,tool1.png,animal9.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,214,214,88,,,,,,,,,,,,,,,,,,,,,,,787.2681642002426,None,787.2681642002426,None,787.2681642002426,None,787.4738061004318,None,787.8786270003766,None,787.8786270003766,None,787.8786270003766,None,788.2903048000298,None,,,,,,,,,,,,,,,,,,,,,789.3066782001406,None,a,0.7414996000006795,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,789.3066782001406,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,5,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware1.png,tool6.png,car5.png,animal7.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,215,215,171,,,,,,,,,,,,,,,,,,,,,,,790.1160900001414,None,790.1160900001414,None,790.1160900001414,None,790.3239311003126,None,790.7287668003701,None,790.7287668003701,None,790.7287668003701,None,791.14051630022,None,,,,,,,,,,,,,,,,,,,,,792.1622101999819,None,p,0.48595859995111823,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,792.1622101999819,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,7,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture3.png,tool8.png,car3.png,animal5.png,298,298,-298,-298,-85,85,-85,85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool4.png,music6.png,tool1.png,animal2.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,216,216,268,,,,,,,,,,,,,,,,,,,,,,,792.7055681003258,None,792.7055681003258,None,792.7055681003258,None,792.9073585001752,None,793.3121941001154,None,793.3121941001154,None,793.3121941001154,None,793.7240728000179,None,,,,,,,,,,,,,,,,,,,,,794.7437840001658,None,p,0.4566250001080334,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,794.7437840001658,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
1,7,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware4.png,animal3.png,car7.png,music8.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool9.png,tool4.png,animal5.png,animal2.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,217,217,176,,,,,,,,,,,,,,,,,,,,,,,795.2457630001009,None,795.2457630001009,None,795.2457630001009,None,795.4574027000926,None,795.8623109003529,None,795.8623109003529,None,795.8623109003529,None,796.2740985001437,None,,,,,,,,,,,,,,,,,,,,,797.3220750000328,None,p,0.6702036000788212,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,797.3220750000328,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,10,abs,right,right.png,right.png,non,Чашки,Шашки,animal5.png,car4.png,car5.png,tool1.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music7.png,tool10.png,car2.png,music8.png,animal6.png,music3.png,tool9.png,animal9.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,218,218,84,,,,,,,,,,,,,,,,,,,,,,,798.0480651003309,None,798.0480651003309,None,798.0480651003309,None,798.2580126002431,None,798.6623556003906,None,798.6623556003906,None,798.6623556003906,None,799.0739873000421,None,,,,,,,,,,,,,,,,,,,,,800.1131113003939,None,a,1.1350197000429034,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,800.1131113003939,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
2,9,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture2.png,music9.png,tool7.png,animal2.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool1.png,music4.png,music5.png,animal3.png,car10.png,tool8.png,animal6.png,animal1.png,298,298,-298,-298,298,298,-298,-298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,219,219,275,,,,,,,,,,,,,,,,,,,,,,,801.2994135003537,None,801.2994135003537,None,801.2994135003537,None,801.5077926004305,None,801.9126146002673,None,801.9126146002673,None,801.9126146002673,None,802.3243562001735,None,,,,,,,,,,,,,,,,,,,,,803.361601000186,None,p,0.4948611999861896,803.361601000186,None,803.361601000186,None,803.361601000186,None,803.361601000186,None,803.361601000186,None,803.361601000186,None,803.361601000186,None,803.361601000186,None,803.361601000186,None,803.361601000186,None,803.361601000186,None,803.361601000186,None,803.361601000186,None,,,,,,,,,,,,,frol_pilot,001,2021_Sep_09_1514,shapka,2021.1.4,None,
