arr_code,srch_code,type,semi_field,arr_1,arr_2,cat,target,target_2,s1,s2,s3,s4,x1,x2,x3,x4,y1,y2,y3,y4,postr,postr_2,ss1,ss2,ss3,ss4,set_size,s5,s6,s7,s8,s9,s10,s11,s12,x5,x6,x7,x8,x9,x10,x11,x12,y5,y6,y7,y8,y9,y10,y11,y12,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,block_bas.thisRepN,block_bas.thisTrialN,block_bas.thisN,block_bas.thisIndex,block_sup.thisRepN,block_sup.thisTrialN,block_sup.thisN,block_sup.thisIndex,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_2.started,polygon_2.stopped,arr1.started,arr1.stopped,arr2.started,arr2.stopped,polygon_3.started,polygon_3.stopped,polygon_4.started,polygon_4.stopped,word1.started,word1.stopped,word2.started,word2.stopped,polygon_5.started,polygon_5.stopped,polygon_6.started,polygon_6.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,s_1.started,s_1.stopped,s_2.started,s_2.stopped,s_3.started,s_3.stopped,s_4.started,s_4.stopped,key_resp_4.rt,text_3.started,text_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,polygon_8.started,polygon_8.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,sti1.started,sti1.stopped,sti2.started,sti2.stopped,sti3.started,sti3.stopped,sti4.started,sti4.stopped,sti5.started,sti5.stopped,sti6.started,sti6.stopped,sti7.started,sti7.stopped,sti8.started,sti8.stopped,sti9.started,sti9.stopped,sti10.started,sti10.stopped,sti11.started,sti11.stopped,sti12.started,sti12.stopped,key_resp_6.rt,text_2.started,text_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,10,abs,right,right.png,right.png,non,Яблоки,Пряники,car2.png,car1.png,animal7.png,music9.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool10.png,music8.png,car5.png,animal2.png,music1.png,car3.png,animal6.png,music4.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,99,99,101,,,,,,,,,,,,,,,,,,,,,,,470.86800130002666,None,470.86800130002666,None,470.86800130002666,None,471.07833700004267,None,471.4831597000011,None,471.4831597000011,None,471.4831597000011,None,471.8949042999884,None,,,,,,,,,,,,,,,,,,,,,472.9498865000205,None,a,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,472.9498865000205,None,0.7304032000247389,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,9,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes4.png,animal9.png,animal4.png,music2.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music1.png,car3.png,animal2.png,music5.png,tool6.png,tool10.png,tool7.png,music8.png,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,100,100,244,,,,,,,,,,,,,,,,,,,,,,,473.7355315000168,None,473.7355315000168,None,473.7355315000168,None,473.9451014000224,None,474.3499407999916,None,474.3499407999916,None,474.3499407999916,None,474.76182130002417,None,,,,,,,,,,,,,,,,,,,,,475.7988258000114,None,p,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,475.7988258000114,None,0.6654557999572717,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,7,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware1.png,music5.png,animal4.png,music10.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car3.png,animal9.png,car1.png,music6.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,101,101,179,,,,,,,,,,,,,,,,,,,,,,,476.51674570003524,None,476.51674570003524,None,476.51674570003524,None,476.72856459999457,None,477.1333859000006,None,477.1333859000006,None,477.1333859000006,None,477.54495640000096,None,,,,,,,,,,,,,,,,,,,,,478.5717218000209,None,p,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,478.5717218000209,None,1.9884724000003189,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,5,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit4.png,music10.png,music1.png,music6.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,102,102,319,,,,,,,,,,,,,,,,,,,,,,,480.6015371000394,None,480.6015371000394,None,480.6015371000394,None,480.8119949999964,None,481.2177071000333,None,481.2177071000333,None,481.2177071000333,None,481.6286982999882,None,,,,,,,,,,,,,,,,,,,,,482.64819860004354,None,p,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,482.64819860004354,None,0.6080595999956131,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,9,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes3.png,car9.png,car10.png,tool6.png,298,298,-298,-298,-85,85,-85,85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car1.png,animal8.png,tool4.png,animal5.png,tool3.png,music1.png,music2.png,music7.png,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,103,103,246,,,,,,,,,,,,,,,,,,,,,,,483.3014245000086,None,483.3014245000086,None,483.3014245000086,None,483.5122202000348,None,483.91701179998927,None,483.91701179998927,None,483.91701179998927,None,484.3287502999883,None,,,,,,,,,,,,,,,,,,,,,485.3699028000119,None,p,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,485.3699028000119,None,0.958394999965094,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,5,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes5.png,animal3.png,animal5.png,car8.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,104,104,230,,,,,,,,,,,,,,,,,,,,,,,486.36756670003524,None,486.36756670003524,None,486.36756670003524,None,486.57891430001473,None,486.9816185000236,None,486.9816185000236,None,486.9816185000236,None,487.39569949998986,None,,,,,,,,,,,,,,,,,,,,,488.4162956000073,None,p,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,488.4162956000073,None,0.8559963000006974,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,5,pre,right,right.png,right.png,bas,Чашки,Шашки,tableware2.png,tool8.png,music2.png,animal6.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,105,105,292,,,,,,,,,,,,,,,,,,,,,,,489.32129089999944,None,489.32129089999944,None,489.32129089999944,None,489.5287962000002,None,489.9449852000107,None,489.9449852000107,None,489.9449852000107,None,490.3456232000026,None,,,,,,,,,,,,,,,,,,,,,491.36238020000746,None,p,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,491.36238020000746,None,2.829796099977102,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,10,abs,left,left.png,left.png,non,Рубашки,Барашки,music6.png,music4.png,tool9.png,tool2.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool7.png,car1.png,tool6.png,music3.png,animal1.png,tool8.png,music10.png,car5.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,106,106,10,,,,,,,,,,,,,,,,,,,,,,,494.2516378000146,None,494.2516378000146,None,494.2516378000146,None,494.4625375000178,None,494.86752860003617,None,494.86752860003617,None,494.86752860003617,None,495.2793668000377,None,,,,,,,,,,,,,,,,,,,,,496.30577219999395,None,a,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,496.30577219999395,None,1.5025326000177301,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,7,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes1.png,tool6.png,animal4.png,music10.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool3.png,music4.png,car8.png,animal1.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,107,107,119,,,,,,,,,,,,,,,,,,,,,,,497.850944100006,None,497.850944100006,None,497.850944100006,None,498.06285330001265,None,498.46546870004386,None,498.46546870004386,None,498.46546870004386,None,498.87955030001467,None,,,,,,,,,,,,,,,,,,,,,499.9251671000384,None,p,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,499.9251671000384,None,2.5390902000362985,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,5,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes2.png,music3.png,car8.png,music6.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,108,108,106,,,,,,,,,,,,,,,,,,,,,,,502.5011235999991,None,502.5011235999991,None,502.5011235999991,None,502.7130505000241,None,503.11514960002387,None,503.11514960002387,None,503.11514960002387,None,503.52973579999525,None,,,,,,,,,,,,,,,,,,,,,504.5621644000057,None,p,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,504.5621644000057,None,0.6379754999652505,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,8,abs,right,right.png,right.png,non,Чашки,Шашки,car6.png,music8.png,tool4.png,animal5.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music10.png,car6.png,animal1.png,car9.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,109,109,81,,,,,,,,,,,,,,,,,,,,,,,505.2522652000189,None,505.2522652000189,None,505.2522652000189,None,505.46314820001135,None,505.877915900026,None,505.877915900026,None,505.877915900026,None,506.2796963000437,None,,,,,,,,,,,,,,,,,,,,,507.3014808000298,None,a,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,507.3014808000298,None,0.7785742999985814,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,6,abs,right,right.png,right.png,non,Рубашки,Барашки,tool9.png,car4.png,car5.png,car1.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,110,110,54,,,,,,,,,,,,,,,,,,,,,,,508.1201235000044,None,508.1201235000044,None,508.1201235000044,None,508.32996130001266,None,508.7452027000254,None,508.7452027000254,None,508.7452027000254,None,509.14653620001627,None,,,,,,,,,,,,,,,,,,,,,510.1790830999962,None,a,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,510.1790830999962,None,1.0689715000335127,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,10,abs,left,left.png,left.png,non,Яблоки,Пряники,animal4.png,animal7.png,tool5.png,music3.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal8.png,animal10.png,car9.png,animal1.png,music4.png,animal2.png,car6.png,music2.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,111,111,50,,,,,,,,,,,,,,,,,,,,,,,511.3012958000181,None,511.3012958000181,None,511.3012958000181,None,511.51333200000226,None,511.91933730000164,None,511.91933730000164,None,511.91933730000164,None,512.3300429999945,None,,,,,,,,,,,,,,,,,,,,,513.3713443000452,None,a,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,513.3713443000452,None,1.4126471999916248,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,7,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture4.png,car5.png,car1.png,tool7.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,animal6.png,animal1.png,animal3.png,tool10.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,112,112,151,,,,,,,,,,,,,,,,,,,,,,,514.8440401999978,None,514.8440401999978,None,514.8440401999978,None,515.0469363000011,None,515.4620008000056,None,515.4620008000056,None,515.4620008000056,None,515.8635062000249,None,,,,,,,,,,,,,,,,,,,,,516.8855283000157,None,p,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,516.8855283000157,None,0.5466942999628372,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,10,abs,right,right.png,right.png,non,Чашки,Шашки,car9.png,music8.png,music2.png,animal9.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool1.png,music3.png,animal7.png,tool10.png,music1.png,tool4.png,music6.png,animal5.png,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,113,113,85,,,,,,,,,,,,,,,,,,,,,,,517.4867362999939,None,517.4867362999939,None,517.4867362999939,None,517.6969993000384,None,518.1018303000019,None,518.1018303000019,None,518.1018303000019,None,518.5136478000204,None,,,,,,,,,,,,,,,,,,,,,519.5524642000091,None,a,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,519.5524642000091,None,1.2879026000155136,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,10,abs,left,left.png,left.png,non,Стулья,Брусья,tool8.png,music7.png,animal1.png,animal6.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music3.png,car10.png,tool9.png,music2.png,animal5.png,music4.png,animal8.png,music1.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,114,114,23,,,,,,,,,,,,,,,,,,,,,,,520.8855118000065,None,520.8855118000065,None,520.8855118000065,None,521.0972085000249,None,521.5021620999905,None,521.5021620999905,None,521.5021620999905,None,521.9137988000293,None,,,,,,,,,,,,,,,,,,,,,522.9507620999939,None,a,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,522.9507620999939,None,1.433150700002443,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,10,abs,right,right.png,right.png,non,Чашки,Шашки,tool2.png,tool7.png,music6.png,tool10.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car8.png,tool3.png,animal1.png,car9.png,music4.png,car2.png,animal5.png,car1.png,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,115,115,87,,,,,,,,,,,,,,,,,,,,,,,524.4380921000266,None,524.4380921000266,None,524.4380921000266,None,524.6473612000118,None,525.0521952999989,None,525.0521952999989,None,525.0521952999989,None,525.4639564999961,None,,,,,,,,,,,,,,,,,,,,,526.4943873000448,None,a,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,526.4943873000448,None,1.0978870000108145,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,9,pre,right,right.png,right.png,bas,Чашки,Шашки,tableware1.png,music4.png,music1.png,music6.png,298,298,-298,-298,-200,200,-200,200,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music7.png,music8.png,tool10.png,car3.png,animal2.png,tool1.png,animal5.png,car9.png,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,316,-316,316,-316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,116,116,307,,,,,,,,,,,,,,,,,,,,,,,527.639427200018,None,527.639427200018,None,527.639427200018,None,527.8474971000105,None,528.2498300000443,None,528.2498300000443,None,528.2498300000443,None,528.6639615999884,None,,,,,,,,,,,,,,,,,,,,,529.6923347000265,None,p,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,529.6923347000265,None,0.6519208999816328,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,5,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes3.png,car7.png,tool3.png,tool1.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,117,117,227,,,,,,,,,,,,,,,,,,,,,,,530.3885694000055,None,530.3885694000055,None,530.3885694000055,None,530.5975400999887,None,531.0024456999963,None,531.0024456999963,None,531.0024456999963,None,531.4141405000119,None,,,,,,,,,,,,,,,,,,,,,532.4370906000258,None,p,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,532.4370906000258,None,2.355089800024871,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,5,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware1.png,tool6.png,car5.png,animal7.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,118,118,171,,,,,,,,,,,,,,,,,,,,,,,534.8407150999992,None,534.8407150999992,None,534.8407150999992,None,535.0478481000173,None,535.4537859000266,None,535.4537859000266,None,535.4537859000266,None,535.8644128000014,None,,,,,,,,,,,,,,,,,,,,,536.883695400029,None,p,536.883695400029,None,536.883695400029,None,536.883695400029,None,536.883695400029,None,536.883695400029,None,536.883695400029,None,536.883695400029,None,536.883695400029,None,536.883695400029,None,536.883695400029,None,536.883695400029,None,536.883695400029,None,536.883695400029,None,3.276428700017277,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
2,10,abs,right,right.png,right.png,non,Стулья,Брусья,car4.png,animal1.png,animal8.png,animal3.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car4.png,music6.png,music1.png,car5.png,music10.png,car9.png,tool7.png,car2.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,119,119,72,,,,,,,,,,,,,,,,,,,,,,,540.2195360999904,None,540.2195360999904,None,540.2195360999904,None,540.4314166000113,None,540.836204399995,None,540.836204399995,None,540.836204399995,None,541.2479623000254,None,,,,,,,,,,,,,,,,,,,,,542.2842396000051,None,a,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,542.2842396000051,None,1.1158084999769926,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
1,7,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes2.png,car1.png,animal5.png,animal7.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,animal1.png,music10.png,music8.png,tool3.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,120,120,114,,,,,,,,,,,,,,,,,,,,,,,543.4528933000402,None,543.4528933000402,None,543.4528933000402,None,543.6647554000374,None,544.0697210000362,None,544.0697210000362,None,544.0697210000362,None,544.4815602999879,None,,,,,,,,,,,,,,,,,,,,,545.508246100042,None,p,545.508246100042,None,545.508246100042,None,545.508246100042,None,545.508246100042,None,545.508246100042,None,545.508246100042,None,545.508246100042,None,545.508246100042,None,545.508246100042,None,545.508246100042,None,545.508246100042,None,545.508246100042,None,545.508246100042,None,0.7640549000352621,,,,,,,NIKFNS2,001,2021_Sep_24_1533,shapka,2021.1.4,60.05093519959452,
