arr_code,srch_code,type,semi_field,arr_1,arr_2,cat,target,target_2,s1,s2,s3,s4,x1,x2,x3,x4,y1,y2,y3,y4,postr,postr_2,ss1,ss2,ss3,ss4,set_size,s5,s6,s7,s8,s9,s10,s11,s12,x5,x6,x7,x8,x9,x10,x11,x12,y5,y6,y7,y8,y9,y10,y11,y12,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,block_bas.thisRepN,block_bas.thisTrialN,block_bas.thisN,block_bas.thisIndex,block_sup.thisRepN,block_sup.thisTrialN,block_sup.thisN,block_sup.thisIndex,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_2.started,polygon_2.stopped,arr1.started,arr1.stopped,arr2.started,arr2.stopped,polygon_3.started,polygon_3.stopped,polygon_4.started,polygon_4.stopped,word1.started,word1.stopped,word2.started,word2.stopped,polygon_5.started,polygon_5.stopped,polygon_6.started,polygon_6.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,s_1.started,s_1.stopped,s_2.started,s_2.stopped,s_3.started,s_3.stopped,s_4.started,s_4.stopped,key_resp_4.rt,text_3.started,text_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,polygon_8.started,polygon_8.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,sti1.started,sti1.stopped,sti2.started,sti2.stopped,sti3.started,sti3.stopped,sti4.started,sti4.stopped,sti5.started,sti5.stopped,sti6.started,sti6.stopped,sti7.started,sti7.stopped,sti8.started,sti8.stopped,sti9.started,sti9.stopped,sti10.started,sti10.stopped,sti11.started,sti11.stopped,sti12.started,sti12.stopped,text_2.started,text_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,5,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes3.png,car7.png,tool3.png,tool1.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,119,119,227,,,,,,,,,,,,,,,,,,,,,,,685.9612570000463,None,685.9612570000463,None,685.9612570000463,None,686.172814599995,None,686.5743659000145,None,686.5743659000145,None,686.5743659000145,None,686.9896259000525,None,,,,,,,,,,,,,,,,,,,,,688.0030913000228,None,p,2.377046599984169,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,688.0030913000228,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,6,abs,right,right.png,right.png,non,Стулья,Брусья,tool3.png,tool2.png,tool4.png,music3.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,120,120,65,,,,,,,,,,,,,,,,,,,,,,,690.4454339000513,None,690.4454339000513,None,690.4454339000513,None,690.6564990000334,None,691.0620973000186,None,691.0620973000186,None,691.0620973000186,None,691.4729969000327,None,,,,,,,,,,,,,,,,,,,,,692.5065132000018,None,a,2.7776643999968655,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,692.5065132000018,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
1,9,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit4.png,music1.png,car8.png,animal7.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music4.png,music2.png,music9.png,music10.png,car1.png,animal3.png,animal6.png,car5.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,-316,316,-316,316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,121,121,214,,,,,,,,,,,,,,,,,,,,,,,695.337412199995,None,695.337412199995,None,695.337412199995,None,695.5399041000055,None,695.9443597000209,None,695.9443597000209,None,695.9443597000209,None,696.3565773000009,None,,,,,,,,,,,,,,,,,,,,,697.3939022000413,None,p,2.074395600007847,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,697.3939022000413,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
1,5,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture1.png,animal10.png,animal8.png,music9.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,122,122,140,,,,,,,,,,,,,,,,,,,,,,,699.5113305000123,None,699.5113305000123,None,699.5113305000123,None,699.7235411000438,None,700.1291736999992,None,700.1291736999992,None,700.1291736999992,None,700.540118200006,None,,,,,,,,,,,,,,,,,,,,,701.5706137000234,None,p,1.129553999984637,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,701.5706137000234,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
1,7,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware2.png,tool1.png,animal6.png,tool9.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car1.png,animal7.png,tool5.png,tool3.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,123,123,180,,,,,,,,,,,,,,,,,,,,,,,702.7678472000407,None,702.7678472000407,None,702.7678472000407,None,702.9735492000473,None,703.3780507000047,None,703.3780507000047,None,703.3780507000047,None,703.7900113000069,None,,,,,,,,,,,,,,,,,,,,,704.815483000013,None,p,1.1966729999985546,704.815483000013,None,704.815483000013,None,704.815483000013,None,704.815483000013,None,704.815483000013,None,704.815483000013,None,704.815483000013,None,704.815483000013,None,704.815483000013,None,704.815483000013,None,704.815483000013,None,704.815483000013,None,704.815483000013,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
1,10,abs,left,left.png,left.png,non,Яблоки,Пряники,animal4.png,animal7.png,tool5.png,music3.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal8.png,animal10.png,car9.png,animal1.png,music4.png,animal2.png,car6.png,music2.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,124,124,50,,,,,,,,,,,,,,,,,,,,,,,706.0609655000153,None,706.0609655000153,None,706.0609655000153,None,706.2737089000293,None,706.6798392000492,None,706.6798392000492,None,706.6798392000492,None,707.0903978000279,None,,,,,,,,,,,,,,,,,,,,,708.1432540999958,None,a,2.293089199985843,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,708.1432540999958,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,7,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes3.png,car7.png,tool5.png,tool8.png,298,298,-298,-298,85,-85,85,-85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music3.png,car9.png,music1.png,music6.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,125,125,241,,,,,,,,,,,,,,,,,,,,,,,710.4801143000368,None,710.4801143000368,None,710.4801143000368,None,710.6906847000355,None,711.095135600015,None,711.095135600015,None,711.095135600015,None,711.5072741000331,None,,,,,,,,,,,,,,,,,,,,,712.5441017000121,None,p,1.0281902000424452,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,712.5441017000121,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,5,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes5.png,animal3.png,animal5.png,car8.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,126,126,230,,,,,,,,,,,,,,,,,,,,,,,713.6140936000156,None,713.6140936000156,None,713.6140936000156,None,713.8240272999974,None,714.2266348000267,None,714.2266348000267,None,714.2266348000267,None,714.6407391999965,None,,,,,,,,,,,,,,,,,,,,,715.6583252000273,None,p,0.6738400000031106,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,715.6583252000273,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,7,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture1.png,animal1.png,tool1.png,animal8.png,298,298,-298,-298,-85,85,-85,85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car6.png,music9.png,music2.png,car4.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,127,127,265,,,,,,,,,,,,,,,,,,,,,,,716.3999343000469,None,716.3999343000469,None,716.3999343000469,None,716.6076029000105,None,717.0122054000385,None,717.0122054000385,None,717.0122054000385,None,717.4242834000033,None,,,,,,,,,,,,,,,,,,,,,718.4498019000166,None,p,0.6665315999998711,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,718.4498019000166,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
1,5,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware3.png,tool1.png,animal6.png,tool9.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,128,128,167,,,,,,,,,,,,,,,,,,,,,,,719.1622909000143,None,719.1622909000143,None,719.1622909000143,None,719.3743987000198,None,719.7903518000385,None,719.7903518000385,None,719.7903518000385,None,720.1909543000511,None,,,,,,,,,,,,,,,,,,,,,721.206592600036,None,p,1.8054123999900185,721.206592600036,None,721.206592600036,None,721.206592600036,None,721.206592600036,None,721.206592600036,None,721.206592600036,None,721.206592600036,None,721.206592600036,None,721.206592600036,None,721.206592600036,None,721.206592600036,None,721.206592600036,None,721.206592600036,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,9,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit4.png,music10.png,animal5.png,tool3.png,298,298,-298,-298,200,-200,200,-200,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal9.png,music7.png,music1.png,car6.png,animal8.png,tool4.png,music2.png,car1.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-316,316,-316,316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,129,129,339,,,,,,,,,,,,,,,,,,,,,,,723.0835256000282,None,723.0835256000282,None,723.0835256000282,None,723.2912419000058,None,723.6955912000267,None,723.6955912000267,None,723.6955912000267,None,724.1078509000363,None,,,,,,,,,,,,,,,,,,,,,725.1514623000403,None,p,0.8208840999868698,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,725.1514623000403,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,8,abs,right,right.png,right.png,non,Яблоки,Пряники,tool1.png,animal2.png,tool1.png,tool10.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car9.png,tool4.png,car6.png,animal8.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,130,130,97,,,,,,,,,,,,,,,,,,,,,,,726.0157171000028,None,726.0157171000028,None,726.0157171000028,None,726.2246575000463,None,726.6305525000207,None,726.6305525000207,None,726.6305525000207,None,727.0411422000034,None,,,,,,,,,,,,,,,,,,,,,728.060708700039,None,a,2.9594567000167444,728.060708700039,None,728.060708700039,None,728.060708700039,None,728.060708700039,None,728.060708700039,None,728.060708700039,None,728.060708700039,None,728.060708700039,None,728.060708700039,None,728.060708700039,None,728.060708700039,None,728.060708700039,None,728.060708700039,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
1,5,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes1.png,music5.png,animal7.png,animal10.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,131,131,105,,,,,,,,,,,,,,,,,,,,,,,731.0764791000402,None,731.0764791000402,None,731.0764791000402,None,731.2914589000284,None,731.6961693000048,None,731.6961693000048,None,731.6961693000048,None,732.108177200018,None,,,,,,,,,,,,,,,,,,,,,733.1247603000375,None,p,0.6234268000116572,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,733.1247603000375,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,8,abs,right,right.png,right.png,non,Рубашки,Барашки,tool1.png,animal1.png,music6.png,music5.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car9.png,music2.png,music4.png,car8.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,132,132,57,,,,,,,,,,,,,,,,,,,,,,,733.8195971000241,None,733.8195971000241,None,733.8195971000241,None,734.0249058000045,None,734.4268091000267,None,734.4268091000267,None,734.4268091000267,None,734.8416327000014,None,,,,,,,,,,,,,,,,,,,,,735.8693349999958,None,a,0.8069095000391826,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,735.8693349999958,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
1,9,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes4.png,music3.png,car2.png,music4.png,-298,-298,298,298,-85,85,-85,85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music5.png,car6.png,tool8.png,animal9.png,tool10.png,car7.png,animal1.png,tool1.png,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,133,133,130,,,,,,,,,,,,,,,,,,,,,,,736.7148575000465,None,736.7148575000465,None,736.7148575000465,None,736.9251778000034,None,737.3298450000002,None,737.3298450000002,None,737.3298450000002,None,737.741842300049,None,,,,,,,,,,,,,,,,,,,,,738.7702235000324,None,p,1.3220264000119641,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,738.7702235000324,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,6,abs,right,right.png,right.png,non,Яблоки,Пряники,tool5.png,animal1.png,tool10.png,car5.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,134,134,89,,,,,,,,,,,,,,,,,,,,,,,740.1305670000147,None,740.1305670000147,None,740.1305670000147,None,740.3419532999978,None,740.746816000028,None,740.746816000028,None,740.746816000028,None,741.1585690000211,None,,,,,,,,,,,,,,,,,,,,,742.1890495000407,None,a,1.8471182000357658,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,742.1890495000407,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
1,9,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware4.png,car4.png,car10.png,car6.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal1.png,tool8.png,music1.png,animal2.png,car5.png,animal9.png,animal7.png,animal3.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,316,-316,316,-316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,135,135,184,,,,,,,,,,,,,,,,,,,,,,,744.0889408000512,None,744.0889408000512,None,744.0889408000512,None,744.2920206999988,None,744.6967412000522,None,744.6967412000522,None,744.6967412000522,None,745.1088436000282,None,,,,,,,,,,,,,,,,,,,,,746.1449733000482,None,p,1.4592947000055574,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,746.1449733000482,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
1,5,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes3.png,car6.png,car9.png,tool1.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,136,136,107,,,,,,,,,,,,,,,,,,,,,,,747.647788000002,None,747.647788000002,None,747.647788000002,None,747.8588504000218,None,748.2647272000322,None,748.2647272000322,None,748.2647272000322,None,748.675557700044,None,,,,,,,,,,,,,,,,,,,,,749.6972759000491,None,p,0.6588579999515787,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,749.6972759000491,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,5,pre,right,right.png,right.png,bas,Чашки,Шашки,tableware3.png,animal3.png,car2.png,animal8.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,137,137,287,,,,,,,,,,,,,,,,,,,,,,,750.4074687000248,None,750.4074687000248,None,750.4074687000248,None,750.6090575000271,None,751.0135915999999,None,751.0135915999999,None,751.0135915999999,None,751.4256769000203,None,,,,,,,,,,,,,,,,,,,,,752.4469939999981,None,p,0.7251616000430658,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,752.4469939999981,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,5,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit4.png,music10.png,music1.png,music6.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,138,138,319,,,,,,,,,,,,,,,,,,,,,,,753.2267645000247,None,753.2267645000247,None,753.2267645000247,None,753.4258955999976,None,753.8305221000337,None,753.8305221000337,None,753.8305221000337,None,754.2423812000197,None,,,,,,,,,,,,,,,,,,,,,755.2641413000529,None,p,0.8199586999835446,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,755.2641413000529,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
1,9,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware3.png,animal9.png,animal8.png,tool1.png,-298,-298,298,298,-200,200,-200,200,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,car5.png,car7.png,music4.png,animal3.png,animal6.png,car2.png,music10.png,music1.png,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,316,-316,316,-316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,139,139,189,,,,,,,,,,,,,,,,,,,,,,,756.135143200052,None,756.135143200052,None,756.135143200052,None,756.3426552000456,None,756.7471397000481,None,756.7471397000481,None,756.7471397000481,None,757.159219800029,None,,,,,,,,,,,,,,,,,,,,,758.1892608000198,None,p,0.9108250000281259,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,758.1892608000198,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
2,5,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes5.png,tool9.png,tool7.png,music1.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,140,140,229,,,,,,,,,,,,,,,,,,,,,,,759.1633620000212,None,759.1633620000212,None,759.1633620000212,None,759.3762217000476,None,759.7824236000306,None,759.7824236000306,None,759.7824236000306,None,760.1927416000399,None,,,,,,,,,,,,,,,,,,,,,761.2134697000147,None,p,0.710664700018242,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,761.2134697000147,None,,,,,,,m_pilot,001,2021_Sep_22_1803,shapka,2021.1.4,59.996928161825835,
